 Time,X,V
 86.7200, -0.0091, -0.0038
 86.7300, -0.0087, -0.0039
 86.7400, -0.0084, -0.0040
 86.7500, -0.0080, -0.0041
 86.7600, -0.0075, -0.0041
 86.7700, -0.0071, -0.0042
 86.7800, -0.0067, -0.0043
 86.7900, -0.0063, -0.0043
 86.8000, -0.0059, -0.0044
 86.8100, -0.0054, -0.0044
 86.8200, -0.0050, -0.0045
 86.8300, -0.0045, -0.0045
 86.8400, -0.0041, -0.0045
 86.8500, -0.0036, -0.0046
 86.8600, -0.0032, -0.0046
 86.8700, -0.0027, -0.0046
 86.8800, -0.0022, -0.0046
 86.8900, -0.0018, -0.0046
 86.9000, -0.0013, -0.0046
 86.9100, -0.0009, -0.0046
 86.9200, -0.0004, -0.0046
 86.9300,  0.0001, -0.0046
 86.9400,  0.0005, -0.0046
 86.9500,  0.0010, -0.0046
 86.9600,  0.0015, -0.0046
 86.9700,  0.0019, -0.0046
 86.9800,  0.0024, -0.0045
 86.9900,  0.0028, -0.0045
 87.0000,  0.0033, -0.0045
 87.0100,  0.0037, -0.0044
 87.0200,  0.0042, -0.0044
 87.0300,  0.0046, -0.0043
 87.0400,  0.0050, -0.0043
 87.0500,  0.0055, -0.0042
 87.0600,  0.0059, -0.0041
 87.0700,  0.0063, -0.0041
 87.0800,  0.0067, -0.0040
 87.0900,  0.0071, -0.0039
 87.1000,  0.0075, -0.0038
 87.1100,  0.0079, -0.0037
 87.1200,  0.0082, -0.0037
 87.1300,  0.0086, -0.0036
 87.1400,  0.0090, -0.0035
 87.1500,  0.0093, -0.0034
 87.1600,  0.0096, -0.0033
 87.1700,  0.0100, -0.0032
 87.1800,  0.0103, -0.0031
 87.1900,  0.0106, -0.0029
 87.2000,  0.0109, -0.0028
 87.2100,  0.0112, -0.0027
 87.2200,  0.0114, -0.0026
 87.2300,  0.0117, -0.0025
 87.2400,  0.0120, -0.0024
 87.2500,  0.0122, -0.0022
 87.2600,  0.0124, -0.0021
 87.2700,  0.0126, -0.0020
 87.2800,  0.0128, -0.0018
 87.2900,  0.0130, -0.0017
 87.3000,  0.0132, -0.0016
 87.3100,  0.0133, -0.0014
 87.3200,  0.0135, -0.0013
 87.3300,  0.0136, -0.0012
 87.3400,  0.0137, -0.0010
 87.3500,  0.0138, -0.0009
 87.3600,  0.0139, -0.0007
 87.3700,  0.0140, -0.0006
 87.3800,  0.0140, -0.0005
 87.3900,  0.0141, -0.0003
 87.4000,  0.0141, -0.0002
 87.4100,  0.0141, -0.0000
 87.4200,  0.0141,  0.0001
 87.4300,  0.0141,  0.0002
 87.4400,  0.0141,  0.0004
 87.4500,  0.0141,  0.0005
 87.4600,  0.0140,  0.0007
 87.4700,  0.0140,  0.0008
 87.4800,  0.0139,  0.0009
 87.4900,  0.0138,  0.0011
 87.5000,  0.0137,  0.0012
 87.5100,  0.0136,  0.0013
 87.5200,  0.0134,  0.0015
 87.5300,  0.0133,  0.0016
 87.5400,  0.0131,  0.0017
 87.5500,  0.0129,  0.0019
 87.5600,  0.0127,  0.0020
 87.5700,  0.0125,  0.0021
 87.5800,  0.0123,  0.0022
 87.5900,  0.0121,  0.0024
 87.6000,  0.0119,  0.0025
 87.6100,  0.0116,  0.0026
 87.6200,  0.0114,  0.0027
 87.6300,  0.0111,  0.0028
 87.6400,  0.0108,  0.0029
 87.6500,  0.0105,  0.0030
 87.6600,  0.0102,  0.0031
 87.6700,  0.0099,  0.0032
 87.6800,  0.0096,  0.0033
 87.6900,  0.0093,  0.0034
 87.7000,  0.0089,  0.0035
 87.7100,  0.0086,  0.0035
 87.7200,  0.0082,  0.0036
 87.7300,  0.0079,  0.0037
 87.7400,  0.0075,  0.0038
 87.7500,  0.0071,  0.0038
 87.7600,  0.0068,  0.0039
 87.7700,  0.0064,  0.0039
 87.7800,  0.0060,  0.0040
 87.7900,  0.0056,  0.0040
 87.8000,  0.0052,  0.0041
 87.8100,  0.0048,  0.0041
 87.8200,  0.0043,  0.0042
 87.8300,  0.0039,  0.0042
 87.8400,  0.0035,  0.0042
 87.8500,  0.0031,  0.0043
 87.8600,  0.0027,  0.0043
 87.8700,  0.0022,  0.0043
 87.8800,  0.0018,  0.0043
 87.8900,  0.0014,  0.0043
 87.9000,  0.0009,  0.0043
 87.9100,  0.0005,  0.0043
 87.9200,  0.0001,  0.0043
 87.9300, -0.0004,  0.0043
 87.9400, -0.0008,  0.0043
 87.9500, -0.0012,  0.0043
 87.9600, -0.0016,  0.0042
 87.9700, -0.0021,  0.0042
 87.9800, -0.0025,  0.0042
 87.9900, -0.0029,  0.0041
 88.0000, -0.0033,  0.0041
 88.0100, -0.0037,  0.0041
 88.0200, -0.0041,  0.0040
 88.0300, -0.0045,  0.0040
 88.0400, -0.0049,  0.0039
 88.0500, -0.0053,  0.0039
 88.0600, -0.0057,  0.0038
 88.0700, -0.0061,  0.0037
 88.0800, -0.0065,  0.0037
 88.0900, -0.0068,  0.0036
 88.1000, -0.0072,  0.0035
 88.1100, -0.0075,  0.0034
 88.1200, -0.0079,  0.0033
 88.1300, -0.0082,  0.0032
 88.1400, -0.0085,  0.0032
 88.1500, -0.0089,  0.0031
 88.1600, -0.0092,  0.0030
 88.1700, -0.0095,  0.0029
 88.1800, -0.0097,  0.0028
 88.1900, -0.0100,  0.0027
 88.2000, -0.0103,  0.0026
 88.2100, -0.0105,  0.0024
 88.2200, -0.0108,  0.0023
 88.2300, -0.0110,  0.0022
 88.2400, -0.0112,  0.0021
 88.2500, -0.0115,  0.0020
 88.2600, -0.0117,  0.0019
 88.2700, -0.0118,  0.0017
 88.2800, -0.0120,  0.0016
 88.2900, -0.0122,  0.0015
 88.3000, -0.0123,  0.0014
 88.3100, -0.0125,  0.0012
 88.3200, -0.0126,  0.0011
 88.3300, -0.0127,  0.0010
 88.3400, -0.0128,  0.0009
 88.3500, -0.0129,  0.0007
 88.3600, -0.0130,  0.0006
 88.3700, -0.0130,  0.0005
 88.3800, -0.0131,  0.0003
 88.3900, -0.0131,  0.0002
 88.4000, -0.0131,  0.0001
 88.4100, -0.0131, -0.0001
 88.4200, -0.0131, -0.0002
 88.4300, -0.0131, -0.0003
 88.4400, -0.0131, -0.0004
 88.4500, -0.0130, -0.0006
 88.4600, -0.0130, -0.0007
 88.4700, -0.0129, -0.0008
 88.4800, -0.0128, -0.0010
 88.4900, -0.0127, -0.0011
 88.5000, -0.0126, -0.0012
 88.5100, -0.0125, -0.0013
 88.5200, -0.0124, -0.0015
 88.5300, -0.0122, -0.0016
 88.5400, -0.0121, -0.0017
 88.5500, -0.0119, -0.0018
 88.5600, -0.0117, -0.0019
 88.5700, -0.0115, -0.0020
 88.5800, -0.0113, -0.0021
 88.5900, -0.0111, -0.0023
 88.6000, -0.0109, -0.0024
 88.6100, -0.0106, -0.0025
 88.6200, -0.0104, -0.0026
 88.6300, -0.0101, -0.0027
 88.6400, -0.0099, -0.0028
 88.6500, -0.0096, -0.0028
 88.6600, -0.0093, -0.0029
 88.6700, -0.0090, -0.0030
 88.6800, -0.0087, -0.0031
 88.6900, -0.0084, -0.0032
 88.7000, -0.0081, -0.0033
 88.7100, -0.0078, -0.0033
 88.7200, -0.0074, -0.0034
 88.7300, -0.0071, -0.0035
 88.7400, -0.0067, -0.0035
 88.7500, -0.0064, -0.0036
 88.7600, -0.0060, -0.0036
 88.7700, -0.0057, -0.0037
 88.7800, -0.0053, -0.0037
 88.7900, -0.0049, -0.0038
 88.8000, -0.0045, -0.0038
 88.8100, -0.0042, -0.0039
 88.8200, -0.0038, -0.0039
 88.8300, -0.0034, -0.0039
 88.8400, -0.0030, -0.0039
 88.8500, -0.0026, -0.0040
 88.8600, -0.0022, -0.0040
 88.8700, -0.0018, -0.0040
 88.8800, -0.0014, -0.0040
 88.8900, -0.0010, -0.0040
 88.9000, -0.0006, -0.0040
 88.9100, -0.0002, -0.0040
 88.9200,  0.0002, -0.0040
 88.9300,  0.0006, -0.0040
 88.9400,  0.0010, -0.0040
 88.9500,  0.0014, -0.0039
 88.9600,  0.0018, -0.0039
 88.9700,  0.0022, -0.0039
 88.9800,  0.0026, -0.0039
 88.9900,  0.0030, -0.0038
 89.0000,  0.0033, -0.0038
 89.0100,  0.0037, -0.0037
 89.0200,  0.0041, -0.0037
 89.0300,  0.0045, -0.0036
 89.0400,  0.0048, -0.0036
 89.0500,  0.0052, -0.0035
 89.0600,  0.0055, -0.0035
 89.0700,  0.0059, -0.0034
 89.0800,  0.0062, -0.0033
 89.0900,  0.0066, -0.0033
 89.1000,  0.0069, -0.0032
 89.1100,  0.0072, -0.0031
 89.1200,  0.0075, -0.0030
 89.1300,  0.0078, -0.0030
 89.1400,  0.0081, -0.0029
 89.1500,  0.0084, -0.0028
 89.1600,  0.0087, -0.0027
 89.1700,  0.0090, -0.0026
 89.1800,  0.0092, -0.0025
 89.1900,  0.0095, -0.0024
 89.2000,  0.0097, -0.0023
 89.2100,  0.0099, -0.0022
 89.2200,  0.0102, -0.0021
 89.2300,  0.0104, -0.0020
 89.2400,  0.0106, -0.0019
 89.2500,  0.0108, -0.0018
 89.2600,  0.0109, -0.0017
 89.2700,  0.0111, -0.0015
 89.2800,  0.0113, -0.0014
 89.2900,  0.0114, -0.0013
 89.3000,  0.0115, -0.0012
 89.3100,  0.0116, -0.0011
 89.3200,  0.0118, -0.0010
 89.3300,  0.0119, -0.0008
 89.3400,  0.0119, -0.0007
 89.3500,  0.0120, -0.0006
 89.3600,  0.0121, -0.0005
 89.3700,  0.0121, -0.0004
 89.3800,  0.0122, -0.0002
 89.3900,  0.0122, -0.0001
 89.4000,  0.0122,  0.0000
 89.4100,  0.0122,  0.0001
 89.4200,  0.0122,  0.0003
 89.4300,  0.0121,  0.0004
 89.4400,  0.0121,  0.0005
 89.4500,  0.0121,  0.0006
 89.4600,  0.0120,  0.0007
 89.4700,  0.0119,  0.0009
 89.4800,  0.0118,  0.0010
 89.4900,  0.0117,  0.0011
 89.5000,  0.0116,  0.0012
 89.5100,  0.0115,  0.0013
 89.5200,  0.0114,  0.0014
 89.5300,  0.0112,  0.0015
 89.5400,  0.0111,  0.0016
 89.5500,  0.0109,  0.0018
 89.5600,  0.0107,  0.0019
 89.5700,  0.0106,  0.0020
 89.5800,  0.0104,  0.0021
 89.5900,  0.0102,  0.0022
 89.6000,  0.0099,  0.0023
 89.6100,  0.0097,  0.0023
 89.6200,  0.0095,  0.0024
 89.6300,  0.0092,  0.0025
 89.6400,  0.0090,  0.0026
 89.6500,  0.0087,  0.0027
 89.6600,  0.0085,  0.0028
 89.6700,  0.0082,  0.0029
 89.6800,  0.0079,  0.0029
 89.6900,  0.0076,  0.0030
 89.7000,  0.0073,  0.0031
 89.7100,  0.0070,  0.0031
 89.7200,  0.0067,  0.0032
 89.7300,  0.0064,  0.0033
 89.7400,  0.0060,  0.0033
 89.7500,  0.0057,  0.0034
 89.7600,  0.0054,  0.0034
 89.7700,  0.0050,  0.0035
 89.7800,  0.0047,  0.0035
 89.7900,  0.0043,  0.0035
 89.8000,  0.0040,  0.0036
 89.8100,  0.0036,  0.0036
 89.8200,  0.0033,  0.0036
 89.8300,  0.0029,  0.0037
 89.8400,  0.0025,  0.0037
 89.8500,  0.0022,  0.0037
 89.8600,  0.0018,  0.0037
 89.8700,  0.0014,  0.0037
 89.8800,  0.0011,  0.0037
 89.8900,  0.0007,  0.0037
 89.9000,  0.0003,  0.0037
 89.9100, -0.0001,  0.0037
 89.9200, -0.0004,  0.0037
 89.9300, -0.0008,  0.0037
 89.9400, -0.0012,  0.0037
 89.9500, -0.0015,  0.0036
 89.9600, -0.0019,  0.0036
 89.9700, -0.0023,  0.0036
 89.9800, -0.0026,  0.0036
 89.9900, -0.0030,  0.0035
 90.0000, -0.0033,  0.0035
 90.0100, -0.0037,  0.0034
 90.0200, -0.0040,  0.0034
 90.0300, -0.0044,  0.0034
 90.0400, -0.0047,  0.0033
 90.0500, -0.0050,  0.0032
 90.0600, -0.0054,  0.0032
 90.0700, -0.0057,  0.0031
 90.0800, -0.0060,  0.0031
 90.0900, -0.0063,  0.0030
 90.1000, -0.0066,  0.0029
 90.1100, -0.0069,  0.0028
 90.1200, -0.0072,  0.0028
 90.1300, -0.0074,  0.0027
 90.1400, -0.0077,  0.0026
 90.1500, -0.0080,  0.0025
 90.1600, -0.0082,  0.0024
 90.1700, -0.0085,  0.0024
 90.1800, -0.0087,  0.0023
 90.1900, -0.0089,  0.0022
 90.2000, -0.0092,  0.0021
 90.2100, -0.0094,  0.0020
 90.2200, -0.0096,  0.0019
 90.2300, -0.0097,  0.0018
 90.2400, -0.0099,  0.0017
 90.2500, -0.0101,  0.0016
 90.2600, -0.0103,  0.0015
 90.2700, -0.0104,  0.0014
 90.2800, -0.0105,  0.0013
 90.2900, -0.0107,  0.0011
 90.3000, -0.0108,  0.0010
 90.3100, -0.0109,  0.0009
 90.3200, -0.0110,  0.0008
 90.3300, -0.0111,  0.0007
 90.3400, -0.0111,  0.0006
 90.3500, -0.0112,  0.0005
 90.3600, -0.0112,  0.0004
 90.3700, -0.0113,  0.0003
 90.3800, -0.0113,  0.0001
 90.3900, -0.0113,  0.0000
 90.4000, -0.0113, -0.0001
 90.4100, -0.0113, -0.0002
 90.4200, -0.0113, -0.0003
 90.4300, -0.0113, -0.0004
 90.4400, -0.0112, -0.0005
 90.4500, -0.0112, -0.0006
 90.4600, -0.0111, -0.0008
 90.4700, -0.0110, -0.0009
 90.4800, -0.0109, -0.0010
 90.4900, -0.0108, -0.0011
 90.5000, -0.0107, -0.0012
 90.5100, -0.0106, -0.0013
 90.5200, -0.0105, -0.0014
 90.5300, -0.0103, -0.0015
 90.5400, -0.0102, -0.0016
 90.5500, -0.0100, -0.0017
 90.5600, -0.0099, -0.0018
 90.5700, -0.0097, -0.0019
 90.5800, -0.0095, -0.0020
 90.5900, -0.0093, -0.0021
 90.6000, -0.0091, -0.0022
 90.6100, -0.0089, -0.0022
 90.6200, -0.0087, -0.0023
 90.6300, -0.0084, -0.0024
 90.6400, -0.0082, -0.0025
 90.6500, -0.0079, -0.0026
 90.6600, -0.0077, -0.0026
 90.6700, -0.0074, -0.0027
 90.6800, -0.0071, -0.0028
 90.6900, -0.0069, -0.0028
 90.7000, -0.0066, -0.0029
 90.7100, -0.0063, -0.0029
 90.7200, -0.0060, -0.0030
 90.7300, -0.0057, -0.0031
 90.7400, -0.0054, -0.0031
 90.7500, -0.0051, -0.0032
 90.7600, -0.0048, -0.0032
 90.7700, -0.0045, -0.0032
 90.7800, -0.0041, -0.0033
 90.7900, -0.0038, -0.0033
 90.8000, -0.0035, -0.0033
 90.8100, -0.0031, -0.0034
 90.8200, -0.0028, -0.0034
 90.8300, -0.0025, -0.0034
 90.8400, -0.0021, -0.0034
 90.8500, -0.0018, -0.0034
 90.8600, -0.0014, -0.0034
 90.8700, -0.0011, -0.0034
 90.8800, -0.0007, -0.0034
 90.8900, -0.0004, -0.0034
 90.9000, -0.0001, -0.0034
 90.9100,  0.0003, -0.0034
 90.9200,  0.0006, -0.0034
 90.9300,  0.0010, -0.0034
 90.9400,  0.0013, -0.0034
 90.9500,  0.0017, -0.0034
 90.9600,  0.0020, -0.0033
 90.9700,  0.0023, -0.0033
 90.9800,  0.0027, -0.0033
 90.9900,  0.0030, -0.0033
 91.0000,  0.0033, -0.0032
 91.0100,  0.0036, -0.0032
 91.0200,  0.0039, -0.0031
 91.0300,  0.0043, -0.0031
 91.0400,  0.0046, -0.0030
 91.0500,  0.0049, -0.0030
 91.0600,  0.0052, -0.0029
 91.0700,  0.0055, -0.0029
 91.0800,  0.0057, -0.0028
 91.0900,  0.0060, -0.0027
 91.1000,  0.0063, -0.0027
 91.1100,  0.0066, -0.0026
 91.1200,  0.0068, -0.0025
 91.1300,  0.0071, -0.0025
 91.1400,  0.0073, -0.0024
 91.1500,  0.0076, -0.0023
 91.1600,  0.0078, -0.0022
 91.1700,  0.0080, -0.0021
 91.1800,  0.0082, -0.0020
 91.1900,  0.0084, -0.0020
 91.2000,  0.0086, -0.0019
 91.2100,  0.0088, -0.0018
 91.2200,  0.0090, -0.0017
 91.2300,  0.0092, -0.0016
 91.2400,  0.0093, -0.0015
 91.2500,  0.0095, -0.0014
 91.2600,  0.0096, -0.0013
 91.2700,  0.0097, -0.0012
 91.2800,  0.0099, -0.0011
 91.2900,  0.0100, -0.0010
 91.3000,  0.0101, -0.0009
 91.3100,  0.0102, -0.0008
 91.3200,  0.0102, -0.0007
 91.3300,  0.0103, -0.0006
 91.3400,  0.0104, -0.0005
 91.3500,  0.0104, -0.0004
 91.3600,  0.0105, -0.0003
 91.3700,  0.0105, -0.0002
 91.3800,  0.0105, -0.0001
 91.3900,  0.0105,  0.0000
 91.4000,  0.0105,  0.0001
 91.4100,  0.0105,  0.0003
 91.4200,  0.0105,  0.0004
 91.4300,  0.0104,  0.0005
 91.4400,  0.0104,  0.0006
 91.4500,  0.0103,  0.0007
 91.4600,  0.0103,  0.0008
 91.4700,  0.0102,  0.0009
 91.4800,  0.0101,  0.0010
 91.4900,  0.0100,  0.0011
 91.5000,  0.0099,  0.0012
 91.5100,  0.0098,  0.0013
 91.5200,  0.0096,  0.0014
 91.5300,  0.0095,  0.0014
 91.5400,  0.0094,  0.0015
 91.5500,  0.0092,  0.0016
 91.5600,  0.0090,  0.0017
 91.5700,  0.0089,  0.0018
 91.5800,  0.0087,  0.0019
 91.5900,  0.0085,  0.0020
 91.6000,  0.0083,  0.0020
 91.6100,  0.0081,  0.0021
 91.6200,  0.0079,  0.0022
 91.6300,  0.0077,  0.0023
 91.6400,  0.0074,  0.0023
 91.6500,  0.0072,  0.0024
 91.6600,  0.0070,  0.0025
 91.6700,  0.0067,  0.0025
 91.6800,  0.0065,  0.0026
 91.6900,  0.0062,  0.0027
 91.7000,  0.0059,  0.0027
 91.7100,  0.0057,  0.0028
 91.7200,  0.0054,  0.0028
 91.7300,  0.0051,  0.0029
 91.7400,  0.0048,  0.0029
 91.7500,  0.0045,  0.0030
 91.7600,  0.0042,  0.0030
 91.7700,  0.0039,  0.0030
 91.7800,  0.0036,  0.0031
 91.7900,  0.0033,  0.0031
 91.8000,  0.0030,  0.0031
 91.8100,  0.0027,  0.0031
 91.8200,  0.0024,  0.0032
 91.8300,  0.0021,  0.0032
 91.8400,  0.0018,  0.0032
 91.8500,  0.0014,  0.0032
 91.8600,  0.0011,  0.0032
 91.8700,  0.0008,  0.0032
 91.8800,  0.0005,  0.0032
 91.8900,  0.0002,  0.0032
 91.9000, -0.0002,  0.0032
 91.9100, -0.0005,  0.0032
 91.9200, -0.0008,  0.0032
 91.9300, -0.0011,  0.0032
 91.9400, -0.0014,  0.0031
 91.9500, -0.0017,  0.0031
 91.9600, -0.0021,  0.0031
 91.9700, -0.0024,  0.0031
 91.9800, -0.0027,  0.0030
 91.9900, -0.0030,  0.0030
 92.0000, -0.0033,  0.0030
 92.0100, -0.0036,  0.0029
 92.0200, -0.0039,  0.0029
 92.0300, -0.0041,  0.0028
 92.0400, -0.0044,  0.0028
 92.0500, -0.0047,  0.0027
 92.0600, -0.0050,  0.0027
 92.0700, -0.0052,  0.0026
 92.0800, -0.0055,  0.0026
 92.0900, -0.0058,  0.0025
 92.1000, -0.0060,  0.0024
 92.1100, -0.0063,  0.0024
 92.1200, -0.0065,  0.0023
 92.1300, -0.0067,  0.0022
 92.1400, -0.0069,  0.0022
 92.1500, -0.0072,  0.0021
 92.1600, -0.0074,  0.0020
 92.1700, -0.0076,  0.0019
 92.1800, -0.0078,  0.0018
 92.1900, -0.0079,  0.0018
 92.2000, -0.0081,  0.0017
 92.2100, -0.0083,  0.0016
 92.2200, -0.0085,  0.0015
 92.2300, -0.0086,  0.0014
 92.2400, -0.0087,  0.0013
 92.2500, -0.0089,  0.0012
 92.2600, -0.0090,  0.0011
 92.2700, -0.0091,  0.0011
 92.2800, -0.0092,  0.0010
 92.2900, -0.0093,  0.0009
 92.3000, -0.0094,  0.0008
 92.3100, -0.0095,  0.0007
 92.3200, -0.0095,  0.0006
 92.3300, -0.0096,  0.0005
 92.3400, -0.0097,  0.0004
 92.3500, -0.0097,  0.0003
 92.3600, -0.0097,  0.0002
 92.3700, -0.0097,  0.0001
 92.3800, -0.0097, -0.0000
 92.3900, -0.0097, -0.0001
 92.4000, -0.0097, -0.0002
 92.4100, -0.0097, -0.0003
 92.4200, -0.0097, -0.0004
 92.4300, -0.0096, -0.0005
 92.4400, -0.0096, -0.0006
 92.4500, -0.0095, -0.0007
 92.4600, -0.0095, -0.0008
 92.4700, -0.0094, -0.0009
 92.4800, -0.0093, -0.0010
 92.4900, -0.0092, -0.0011
 92.5000, -0.0091, -0.0011
 92.5100, -0.0090, -0.0012
 92.5200, -0.0089, -0.0013
 92.5300, -0.0087, -0.0014
 92.5400, -0.0086, -0.0015
 92.5500, -0.0084, -0.0016
 92.5600, -0.0083, -0.0016
 92.5700, -0.0081, -0.0017
 92.5800, -0.0080, -0.0018
 92.5900, -0.0078, -0.0019
 92.6000, -0.0076, -0.0020
 92.6100, -0.0074, -0.0020
 92.6200, -0.0072, -0.0021
 92.6300, -0.0070, -0.0022
 92.6400, -0.0068, -0.0022
 92.6500, -0.0065, -0.0023
 92.6600, -0.0063, -0.0023
 92.6700, -0.0061, -0.0024
 92.6800, -0.0058, -0.0025
 92.6900, -0.0056, -0.0025
 92.7000, -0.0053, -0.0026
 92.7100, -0.0051, -0.0026
 92.7200, -0.0048, -0.0026
 92.7300, -0.0046, -0.0027
 92.7400, -0.0043, -0.0027
 92.7500, -0.0040, -0.0028
 92.7600, -0.0037, -0.0028
 92.7700, -0.0035, -0.0028
 92.7800, -0.0032, -0.0029
 92.7900, -0.0029, -0.0029
 92.8000, -0.0026, -0.0029
 92.8100, -0.0023, -0.0029
 92.8200, -0.0020, -0.0029
 92.8300, -0.0017, -0.0030
 92.8400, -0.0014, -0.0030
 92.8500, -0.0011, -0.0030
 92.8600, -0.0008, -0.0030
 92.8700, -0.0005, -0.0030
 92.8800, -0.0002, -0.0030
 92.8900,  0.0000, -0.0030
 92.9000,  0.0003, -0.0030
 92.9100,  0.0006, -0.0029
 92.9200,  0.0009, -0.0029
 92.9300,  0.0012, -0.0029
 92.9400,  0.0015, -0.0029
 92.9500,  0.0018, -0.0029
 92.9600,  0.0021, -0.0028
 92.9700,  0.0024, -0.0028
 92.9800,  0.0027, -0.0028
 92.9900,  0.0029, -0.0028
 93.0000,  0.0032, -0.0027
 93.0100,  0.0035, -0.0027
 93.0200,  0.0038, -0.0026
 93.0300,  0.0040, -0.0026
 93.0400,  0.0043, -0.0025
 93.0500,  0.0045, -0.0025
 93.0600,  0.0048, -0.0024
 93.0700,  0.0050, -0.0024
 93.0800,  0.0053, -0.0023
 93.0900,  0.0055, -0.0023
 93.1000,  0.0057, -0.0022
 93.1100,  0.0060, -0.0022
 93.1200,  0.0062, -0.0021
 93.1300,  0.0064, -0.0020
 93.1400,  0.0066, -0.0020
 93.1500,  0.0068, -0.0019
 93.1600,  0.0070, -0.0018
 93.1700,  0.0071, -0.0017
 93.1800,  0.0073, -0.0017
 93.1900,  0.0075, -0.0016
 93.2000,  0.0076, -0.0015
 93.2100,  0.0078, -0.0014
 93.2200,  0.0079, -0.0013
 93.2300,  0.0081, -0.0013
 93.2400,  0.0082, -0.0012
 93.2500,  0.0083, -0.0011
 93.2600,  0.0084, -0.0010
 93.2700,  0.0085, -0.0009
 93.2800,  0.0086, -0.0008
 93.2900,  0.0087, -0.0007
 93.3000,  0.0088, -0.0007
 93.3100,  0.0088, -0.0006
 93.3200,  0.0089, -0.0005
 93.3300,  0.0089, -0.0004
 93.3400,  0.0090, -0.0003
 93.3500,  0.0090, -0.0002
 93.3600,  0.0090, -0.0001
 93.3700,  0.0090, -0.0000
 93.3800,  0.0090,  0.0001
 93.3900,  0.0090,  0.0002
 93.4000,  0.0090,  0.0002
 93.4100,  0.0090,  0.0003
 93.4200,  0.0090,  0.0004
 93.4300,  0.0089,  0.0005
 93.4400,  0.0089,  0.0006
 93.4500,  0.0088,  0.0007
 93.4600,  0.0087,  0.0008
 93.4700,  0.0087,  0.0009
 93.4800,  0.0086,  0.0009
 93.4900,  0.0085,  0.0010
 93.5000,  0.0084,  0.0011
 93.5100,  0.0083,  0.0012
 93.5200,  0.0081,  0.0013
 93.5300,  0.0080,  0.0014
 93.5400,  0.0079,  0.0014
 93.5500,  0.0077,  0.0015
 93.5600,  0.0076,  0.0016
 93.5700,  0.0074,  0.0016
 93.5800,  0.0073,  0.0017
 93.5900,  0.0071,  0.0018
 93.6000,  0.0069,  0.0019
 93.6100,  0.0067,  0.0019
 93.6200,  0.0065,  0.0020
 93.6300,  0.0063,  0.0020
 93.6400,  0.0061,  0.0021
 93.6500,  0.0059,  0.0022
 93.6600,  0.0057,  0.0022
 93.6700,  0.0055,  0.0023
 93.6800,  0.0053,  0.0023
 93.6900,  0.0050,  0.0024
 93.7000,  0.0048,  0.0024
 93.7100,  0.0046,  0.0024
 93.7200,  0.0043,  0.0025
 93.7300,  0.0041,  0.0025
 93.7400,  0.0038,  0.0026
 93.7500,  0.0036,  0.0026
 93.7600,  0.0033,  0.0026
 93.7700,  0.0030,  0.0026
 93.7800,  0.0028,  0.0027
 93.7900,  0.0025,  0.0027
 93.8000,  0.0022,  0.0027
 93.8100,  0.0020,  0.0027
 93.8200,  0.0017,  0.0027
 93.8300,  0.0014,  0.0027
 93.8400,  0.0011,  0.0028
 93.8500,  0.0009,  0.0028
 93.8600,  0.0006,  0.0028
 93.8700,  0.0003,  0.0028
 93.8800,  0.0000,  0.0028
 93.8900, -0.0002,  0.0027
 93.9000, -0.0005,  0.0027
 93.9100, -0.0008,  0.0027
 93.9200, -0.0011,  0.0027
 93.9300, -0.0013,  0.0027
 93.9400, -0.0016,  0.0027
 93.9500, -0.0019,  0.0027
 93.9600, -0.0021,  0.0026
 93.9700, -0.0024,  0.0026
 93.9800, -0.0026,  0.0026
 93.9900, -0.0029,  0.0025
 94.0000, -0.0032,  0.0025
 94.0100, -0.0034,  0.0025
 94.0200, -0.0037,  0.0024
 94.0300, -0.0039,  0.0024
 94.0400, -0.0041,  0.0023
 94.0500, -0.0044,  0.0023
 94.0600, -0.0046,  0.0022
 94.0700, -0.0048,  0.0022
 94.0800, -0.0050,  0.0021
 94.0900, -0.0053,  0.0021
 94.1000, -0.0055,  0.0020
 94.1100, -0.0057,  0.0020
 94.1200, -0.0059,  0.0019
 94.1300, -0.0060,  0.0018
 94.1400, -0.0062,  0.0018
 94.1500, -0.0064,  0.0017
 94.1600, -0.0066,  0.0016
 94.1700, -0.0067,  0.0016
 94.1800, -0.0069,  0.0015
 94.1900, -0.0070,  0.0014
 94.2000, -0.0072,  0.0013
 94.2100, -0.0073,  0.0013
 94.2200, -0.0075,  0.0012
 94.2300, -0.0076,  0.0011
 94.2400, -0.0077,  0.0010
 94.2500, -0.0078,  0.0010
 94.2600, -0.0079,  0.0009
 94.2700, -0.0080,  0.0008
 94.2800, -0.0081,  0.0007
 94.2900, -0.0081,  0.0006
 94.3000, -0.0082,  0.0006
 94.3100, -0.0082,  0.0005
 94.3200, -0.0083,  0.0004
 94.3300, -0.0083,  0.0003
 94.3400, -0.0084,  0.0002
 94.3500, -0.0084,  0.0001
 94.3600, -0.0084,  0.0000
 94.3700, -0.0084, -0.0000
 94.3800, -0.0084, -0.0001
 94.3900, -0.0084, -0.0002
 94.4000, -0.0084, -0.0003
 94.4100, -0.0083, -0.0004
 94.4200, -0.0083, -0.0005
 94.4300, -0.0082, -0.0005
 94.4400, -0.0082, -0.0006
 94.4500, -0.0081, -0.0007
 94.4600, -0.0081, -0.0008
 94.4700, -0.0080, -0.0009
 94.4800, -0.0079, -0.0009
